Pressure (Pa),VF,LCD (Å),PLD (Å),SA (m2/g )
10000000,0.684,10.7383,9.8398,1926.45
1000000,0.756,6.30911,4.65211,1985.26
1,0.4958,5.94146,2.41019,929.438
500,0.8346,19.4749,13.2777,3753.89
1000000,0.8038,16.1525,9.49143,4878.38
10000000,0.5282,8.13637,5.96872,1050.49
1000,0.351,5.83331,5.05627,140.76
40000,0.771,9.67197,6.44372,3023.99
1000,0.7278,10.5421,9.07611,3677.95
1000000,0.5448,5.2679,4.81357,365.036
500000,0.6478,8.98552,4.23883,1374.21
5,0.734,8.60682,7.88912,3326.3
100000,0.7482,9.81757,5.20485,5015.39
10000000,0.5524,6.24779,5.74251,440.455
5000,0.651,12.7788,12.0274,874.57
1000000,0.4054,5.92566,5.81418,348.21
100000,0.7136,6.87554,6.2746,2282.27
100,0.6828,10.7777,6.68804,1334.39
5000,0.5492,6.90366,2.45763,1011.87
1000000,0.7644,13.98,12.8757,3848.36
50000,0.7842,15.9383,10.4935,3712.18
20,0.573,9.06209,8.39643,571.408
500,0.7162,6.17897,5.38709,1834.65
1000000,0.653,5.20436,4.63461,1243.27
10000,0.5816,11.1295,5.24741,1572.51
100,0.6376,10.5433,3.57347,1793.12
1000000,0.7172,10.5583,7.30371,3948.21
100,0.7906,14.4312,13.2845,3074.04
50000,0.775,14.2921,10.1282,2812.44
10000000,0.6056,10.3256,10.2098,946.742
1,0.474,4.05904,3.742,419.471
5,0.6388,11.6655,8.26406,1476.44
5000,0.8106,13.0404,10.5352,3857.25
500,0.7024,13.2874,7.77882,2518.43
10000,0.503,4.91078,3.33595,228.835
500,0.4948,7.82098,6.43142,912.782
20,0.5336,5.49135,3.67927,458.25
5000,0.775,11.1955,6.07261,5122.32
10000,0.665,8.51649,4.04507,2711.18
1000000,0.5698,9.92059,7.48583,1206.81
100000,0.7732,10.2655,8.18203,2985.1
1000,0.7732,10.2655,8.18203,2985.1
10000000,0.792,11.7262,5.98085,5190.03
50000,0.7732,10.2655,8.18203,2985.1
500,0.577,8.44935,6.89767,709.56
5000,0.6938,7.09885,6.53196,3355.22
1,0.6338,11.1209,6.65331,1526.88
10000000,0.7818,12.559,10.1499,3729.68
500000,0.7968,15.0711,13.1397,4514.6
20,0.8068,21.8367,11.1395,4368.3
40000,0.6568,5.10002,3.64368,2928.3
100,0.6514,11.047,9.74411,1318.05
10,0.7278,10.5421,9.07611,3677.95
500,0.5972,8.90326,5.05379,1791.07
5,0.675,6.37918,5.90394,3209.14
100,0.6766,7.04716,6.45776,1080.68
10,0.5794,5.28515,5.1054,911.977
1000,0.7882,15.8538,13.0893,3296.43
500000,0.7324,12.7076,7.22422,2375.84
10,0.7062,13.8756,10.0361,1724.8
10000,0.8104,15.9496,10.3936,4229.57
1,0.5882,7.26399,5.25081,1925.33
10000000,0.7732,10.2655,8.18203,2985.1
500,0.5404,6.90304,3.45469,447.179
100,0.733,10.493,6.38821,3206.74
1000000,0.6728,12.1737,9.5104,2172.08
50000,0.6282,6.04955,2.40297,1352.82
50000,0.7186,12.0509,7.26209,1646.54
500000,0.3954,5.16964,2.61998,66.1311
1000,0.7336,6.08536,5.42004,4157.27
1000000,0.837,13.6809,10.3707,4736.79
1000000,0.4762,5.27742,4.83558,906.928
100,0.7794,13.5499,9.13066,3143.05
5000,0.585,7.21513,5.98736,1175.5
1000000,0.9694,54.2762,28.1736,8054.44
10,0.612,7.46814,7.33893,1236.26
100,0.5874,4.32673,3.84006,1485.57
1000000,0.9304,37.5257,19.5411,6088.87
1000,0.673,10.0048,8.08324,1720.61
100,0.8076,10.7406,8.40432,5356.61
10000,0.4148,3.58512,3.47285,132.983
10000000,0.7834,16.9426,7.25585,3917.2
1,0.622,11.4197,9.93708,1731.98
1000000,0.482,7.09051,6.95471,1134.87
1000000,0.8076,25.6894,25.4389,1510.5
1000,0.6618,6.18145,3.97754,2630.44
100,0.6958,10.8881,8.55613,3162.26
10,0.718,8.72809,7.46409,2426.31
1000000,0.6982,13.3554,4.52002,2257.67
10,0.4034,6.01227,2.87459,365.794
100,0.4104,3.82078,3.3313,281.958
100000,0.601,8.83929,3.81491,1744.33
1,0.709,9.32038,5.88413,1423.72
1,0.8104,10.5889,8.21137,3703.79
10000000,0.5816,7.41561,4.13146,1821.27
20,0.6942,11.5359,5.50716,2191.92
10,0.6642,9.04728,8.48639,1973.9
10,0.761,11.9268,5.98269,3766.22
1000000,0.6828,10.7777,6.68804,1334.39
40000,0.8582,15.2629,13.96,4846.42
10000000,0.7536,6.79463,6.1943,2595.13
5000,0.4856,8.96888,8.2985,863.301
10,0.6772,11.7285,7.7572,2439.65
10,0.6996,5.77537,4.11633,3339.3
1000,0.7668,11.861,5.70578,3190.97
5,0.7794,15.8149,13.6198,3148.79
10000000,0.4214,5.24143,4.75286,501.29
500,0.2798,3.39664,3.07125,1.41833
40000,0.6858,12.8466,11.095,2061.46
1000,0.5736,8.93435,3.48006,1307.68
50000,0.7338,5.87384,4.7032,2665.28
1000000,0.6028,11.6643,6.15098,1354.07
100,0.6166,8.78202,2.88546,1585.3
10000000,0.808,11.1369,10.3106,2614.92
1000000,0.6368,4.2795,3.43566,1022.41
1000000,0.6944,6.83932,5.17767,3737.18
10000000,0.4202,4.94677,3.43492,81.7948
10000,0.7484,9.69314,7.13433,3529.46
1000,0.786,12.6337,9.84913,4246.95
10000000,0.6618,10.4707,8.24292,2088.78
10000,0.7656,16.2479,12.9684,3627.92
500,0.5,5.33987,4.51439,308.97
500,0.6134,12.8128,3.94057,1673.14
100,0.502,6.55458,2.45482,607.627
10000000,0.4528,8.23002,7.90173,523.389
1000,0.7062,13.8756,10.0361,1724.8
10,0.652,13.2756,13.091,903.983
40000,0.7614,18.775,6.41603,3636.25
500000,0.6168,8.60977,8.56919,794.25
5000,0.546,5.58529,4.21049,854.658
10,0.722,16.1602,9.89287,2357.36
100000,0.7762,15.7132,6.14739,3857.5
100000,0.438,7.39284,4.83476,448.345
1000000,0.4828,7.52525,4.29732,1050.9
10000000,0.5574,9.52896,9.26877,1043.12
1000000,0.8346,19.4749,13.2777,3753.89
500,0.7746,14.2807,6.83408,3050.2
10000000,0.6424,15.3296,4.28733,1711.14
500,0.764,15.5483,7.92817,3581.71
1,0.6102,4.71553,3.44976,608.925
500,0.722,17.9991,10.1349,2001.01
500,0.775,14.2921,10.1282,2812.44
5000,0.7418,17.6536,14.4198,2620.78
10000,0.3528,5.67343,3.67394,175.822
10000,0.5678,6.32724,4.08141,2190.65
100,0.6522,9.10711,7.36025,1060.59
10,0.6954,7.24131,5.09073,2885.23
10000000,0.7312,8.29403,6.89914,4172.71
100,0.781,15.9584,6.79866,4596.76
100,0.8378,15.3841,14.1862,3295.43
500000,0.6286,10.9458,5.16973,2050.73
10000000,0.664,12.1258,5.64086,1826.57
10000000,0.5748,5.49362,5.42758,910.806
50000,0.5948,7.06758,6.25925,539.574
500000,0.666,10.7217,9.5428,1496.5
1,0.6424,15.3296,4.28733,1711.14
40000,0.6342,7.94214,3.31169,1067.78
50,0.7324,12.7076,7.22422,2375.84
1000000,0.666,10.7217,9.5428,1496.5
5,0.8126,21.9666,7.7864,3146.28
40000,0.813,12.082,9.91355,4692.86
10000000,0.6042,8.05193,5.7692,1147.19
50000,0.468,9.13832,7.15944,566.32
1000000,0.8304,38.2281,38.0665,2893.25
500,0.6412,8.31732,6.45797,2637.82
1000,0.4324,4.89776,4.80325,484.055
5,0.813,12.082,9.91355,4692.86
1,0.4528,8.23002,7.90173,523.389
1,0.7928,11.2499,9.49767,3731.94
10000000,0.4912,6.92899,4.15657,329.488
1,0.6752,11.6463,2.646,1685.21
5000,0.767,12.6138,8.71559,3357.77
500,0.611,8.57419,8.06777,1850.4
1000000,0.7532,13.9231,6.55268,3492.63
1,0.6856,11.5969,6.57481,2374.67
5000,0.4912,6.92899,4.15657,329.488
1,0.7254,7.6924,7.0244,3001.16
50,0.7312,8.29403,6.89914,4172.71
100,0.6982,13.3554,4.52002,2257.67
1000000,0.3528,5.67343,3.67394,175.822
1,0.5938,9.95042,3.2912,1408.34
1,0.5764,10.4024,4.28813,1315
100,0.6774,9.88966,4.92572,1536.07
10,0.705,9.81532,6.14212,3556.24
5000,0.5518,8.64993,8.01633,1286.72
5000000,0.6278,9.86619,7.72074,748.321
500000,0.6368,6.64209,5.02845,3141.59
10000,0.664,12.1258,5.64086,1826.57
1000000,0.6474,11.2124,6.77529,1944.91
50,0.808,11.1369,10.3106,2614.92
1,0.771,9.67197,6.44372,3023.99
5,0.704,10.983,5.31916,3045.33
1,0.7608,8.90548,6.79186,4334.67
1,0.666,10.7217,9.5428,1496.5
10000,0.7826,13.8961,6.70448,3779.43
50000,0.6242,5.44441,4.81551,943.154
1000000,0.6696,5.5169,5.02553,2341.14
100000,0.6862,7.86092,6.25774,1829.13
1000,0.652,13.2756,13.091,903.983
100000,0.5362,3.69316,3.31113,510.311
10,0.6966,12.6903,3.67391,1688.54
100,0.4422,7.16916,5.08713,441.02
1000,0.7144,14.3875,6.75209,2394.72
5,0.7516,10.3632,5.21129,5052.94
100,0.5764,10.4024,4.28813,1315
5,0.7312,16.1004,15.3251,2398.93
10,0.8128,18.5189,8.56409,4455.72
50000,0.627,7.68803,7.36383,1947.06
1000,0.6758,10.284,5.66029,2271.94
5000,0.6412,15.2158,5.06222,1266.54
10000000,0.471,6.92026,6.59227,787.578
10,0.7178,8.36527,6.6245,1282.4
100000,0.5998,10.6089,7.2431,893.804
100,0.684,10.7383,9.8398,1926.45
50000,0.7242,12.8936,7.93773,2738.27
40000,0.6708,5.60589,3.69448,1406.63
10,0.601,4.92418,2.99921,1354.53
1000000,0.6712,12.0031,11.2085,1504.01
100000,0.6424,10.5753,5.75707,1203.6
1,0.6924,10.225,9.4107,3144.66
1000000,0.4506,4.77814,2.58469,527.733
10000000,0.7164,6.76714,4.26504,2500.25
10000000,0.7958,9.61074,7.33598,3577.46
500000,0.6958,10.8881,8.55613,3162.26
1,0.7162,5.15076,4.65327,2661.76
10000000,0.685,12.1508,8.26476,1858.54
500,0.9304,37.5257,19.5411,6088.87
5000,0.7556,8.87764,7.99015,4521.13
10000,0.849,23.4936,11.5336,4491.91
100,0.5906,8.50423,8.27985,1089.26
100,0.6074,13.7392,3.23464,1428.84
5,0.6154,20.181,6.8654,1339.15
1000000,0.282,4.66548,2.44078,126.066
100,0.6838,6.90619,6.37667,3203.43
100000,0.6838,6.90619,6.37667,3203.43
50000,0.7426,9.92256,5.8874,3966.07
1000000,0.7062,7.06044,5.44324,2911.69
50000,0.5456,9.90635,2.42974,1121.94
5000,0.821,20.3771,9.90922,3653.11
1000000,0.592,8.48774,6.12459,1639.31
500,0.5876,9.77773,6.64666,1344.03
1000,0.6354,12.213,10.1222,1518.32
500,0.5362,3.69316,3.31113,510.311
5000000,0.7864,13.612,8.61498,4197.32
20,0.5896,7.26111,7.14037,1751.34
50000,0.3778,6.8791,5.35126,514.901
1,0.7112,13.0687,6.51652,2929.77
500000,0.5666,4.621,3.96851,1968.8
100000,0.7614,15.981,7.52003,2738.21
10000000,0.335,6.12904,5.80783,184.445
20,0.6084,10.3381,9.26479,978.616
10000000,0.6342,7.94214,3.31169,1067.78
5000,0.7642,12.6449,7.03976,3236.63
5000,0.764,10.5688,5.12331,3286.2
100,0.6328,9.73301,9.22346,2352.94
1,0.7566,12.4757,8.72571,2829.53
10000000,0.8394,12.9956,11.5941,4816.02
5000,0.6202,10.5253,2.42261,1637.68
500000,0.5878,11.104,3.55246,1243.77
10,0.5864,4.35255,2.41172,500.521
50,0.6338,11.1209,6.65331,1526.88
40,0.6338,11.1209,6.65331,1526.88
1,0.8084,11.9106,8.94015,4926.21
100,0.7402,15.486,6.62234,2927.8
100000,0.7184,12.4698,5.92009,3087.73
5,0.7958,9.61074,7.33598,3577.46
50,0.6368,4.2795,3.43566,1022.41
1000,0.5532,9.11595,5.71973,796.112
1000000,0.5492,6.90366,2.45763,1011.87
5,0.3782,6.336,6.00289,233.038
5,0.895,28.4313,15.9175,5364.2
5000000,0.6706,8.72596,4.78582,2891.46
100,0.741,14.0147,13.1676,2398.01
1000,0.9694,54.2762,28.1736,8054.44
100,0.7312,16.1004,15.3251,2398.93
100000,0.8224,13.738,11.4264,4618.32
500,0.8304,38.2281,38.0665,2893.25
5,0.4724,7.62962,3.29107,471.19
40,0.639,8.64942,5.76711,1059.23
50000,0.5528,12.3845,3.37218,1145.1
1000,0.8076,25.6894,25.4389,1510.5
500,0.8076,25.6894,25.4389,1510.5
500000,0.5528,5.63288,5.50957,1443.46
1000000,0.67,13.2962,4.97277,1639.9
10000000,0.741,14.0147,13.1676,2398.01
50,0.5932,10.2315,2.96242,1250.22
1,0.6618,6.18145,3.97754,2630.44
100000,0.6424,14.3731,9.52614,2032.82
1,0.6316,6.11234,4.00379,2665.5
100000,0.7722,13.912,9.20691,3431.85
10,0.468,3.35086,2.61539,0.329344
20,0.468,3.35086,2.61539,0.329344
100,0.7762,15.7132,6.14739,3857.5
5000,0.6828,10.7777,6.68804,1334.39
50000,0.67,5.43084,3.59671,2061.03
100,0.5964,4.8768,4.71272,615.106
40000,0.67,5.43084,3.59671,2061.03
50000,0.8406,34.8596,34.3554,3523.86
100,0.7326,8.3495,5.13588,5084.98
5000000,0.6384,9.39066,7.30655,1680.51
1,0.6342,7.94214,3.31169,1067.78
500,0.5984,7.62911,3.95603,1922.93
10000,0.482,7.09051,6.95471,1134.87
1000,0.5582,6.50353,4.02235,1500.07
5,0.6712,12.0031,11.2085,1504.01
10,0.635,5.38089,5.04943,1698.26
100,0.6558,8.02196,4.1722,1525.15
10000,0.6696,9.42246,3.59342,1688.19
50000,0.5534,10.8725,9.01928,696.781
1000000,0.7614,12.4694,12.0996,3572.33
50000,0.734,8.30632,6.09762,3481.13
1,0.7576,9.30653,7.96955,3878.82
10000,0.6856,11.5969,6.57481,2374.67
1000000,0.7918,13.98,12.0095,2839.84
100000,0.82,30.7006,30.1441,3192.07
100000,0.749,27.7973,11.161,2183.9
5,0.7974,10.3198,7.54281,5444.55
10000,0.5826,10.635,10.4191,645.516
50000,0.8726,23.7283,19.638,5120.87
10000,0.5798,4.2096,4.02928,962.531
100000,0.6926,8.79152,6.71431,2574.44
100000,0.7912,24.4406,23.6272,2839.17
100,0.6902,17.0677,7.18297,2244.29
5,0.6578,8.31671,3.81807,2199.54
100,0.6152,6.56282,6.27917,1553.7
1,0.6314,4.61683,4.05372,1541.85
5,0.468,5.84321,4.88702,310.576
10000000,0.7352,9.63216,5.48309,2698.78
1000,0.6388,11.6655,8.26406,1476.44
500,0.8324,37.3405,13.0059,4240.94
50000,0.697,9.63817,7.84231,1961.09
50,0.8106,13.0404,10.5352,3857.25
5000,0.7148,11.0259,4.28602,2247.05
5,0.6118,9.58473,9.08126,1595.31
100000,0.7528,11.8292,9.14708,2985.28
100000,0.7646,11.0021,7.6444,3571.55
100000,0.7962,14.6918,13.07,2818.01
1000000,0.7,7.33692,7.13556,2853.11
10000000,0.4314,4.35737,3.84524,736.915
10000000,0.7544,13.2105,7.45311,3437.92
1000000,0.7162,6.17897,5.38709,1834.65
1000000,0.5782,7.29901,5.68693,540.067
1,0.4408,5.5362,2.63267,456.017
1,0.7294,18.4135,3.91151,2681.95
100,0.6016,12.0009,11.0631,1165.26
5000000,0.7928,11.2499,9.49767,3731.94
5,0.7794,11.9515,7.15447,3706.27
5,0.6412,8.31732,6.45797,2637.82
1,0.7604,7.33631,5.31685,3923.75
1,0.471,6.92026,6.59227,787.578
1000,0.6062,5.88115,4.91006,2388.68
500,0.8024,23.8709,10.8478,1789.58
100000,0.7026,10.6602,2.55815,1456.16
10000000,0.6382,12.1705,3.00948,1448.18
5000000,0.6354,12.213,10.1222,1518.32
500,0.8026,12.651,8.2906,4503.64
1000000,0.7086,11.8085,11.569,2622.33
50,0.7784,13.7643,6.67603,3693.76
5,0.6828,10.7777,6.68804,1334.39
50,0.5042,4.14214,4.05323,537.692
5000,0.7338,7.61954,3.92787,3069.22
1,0.5586,5.38201,3.65359,762.952
50000,0.77,13.1091,11.5975,3959.36
1,0.759,16.2089,7.16155,3560.7
100000,0.7374,10.6399,5.17607,2542.96
100000,0.4634,5.40502,3.6653,213.669
1,0.665,8.51649,4.04507,2711.18
20,0.4314,4.35737,3.84524,736.915
100000,0.8144,18.5184,7.97271,4046.05
100,0.664,12.1258,5.64086,1826.57
10,0.7136,6.87554,6.2746,2282.27
10000000,0.6962,6.59798,4.14111,1785.8
20,0.821,20.3771,9.90922,3653.11
500,0.869,27.2094,25.5491,4279.41
10000000,0.7604,7.33631,5.31685,3923.75
5,0.5078,9.99348,2.45038,411.94
500,0.788,11.8121,5.47188,5184.43
100,0.7762,7.47545,6.2198,7061.42
5,0.8624,27.2403,13.9632,4785.05
1,0.5854,7.47499,2.63162,1369.14
100000,0.5152,4.84486,2.41506,253.2
100,0.5098,5.32857,3.35824,1188.2
100000,0.7146,21.4922,18.9061,1717.87
10,0.8124,15.1012,7.95608,3787.72
100000,0.5772,8.30223,7.00364,692.502
20,0.7412,9.7414,9.14394,2942.66
100000,0.5848,8.52073,7.26741,752.358
1,0.6962,7.58377,5.1021,3558.48
40000,0.2798,3.39664,3.07125,1.41833
10000000,0.722,9.2615,6.75088,3710.38
5000,0.735,13.8976,5.51402,2291.93
10000000,0.6692,9.6188,8.65235,2948.81
500,0.738,10.5541,4.56253,3503.12
1000000,0.7158,13.7728,9.32974,2543.09
1,0.3406,3.40987,2.44595,1.63136
1,0.8104,15.9496,10.3936,4229.57
10000000,0.8144,18.5184,7.97271,4046.05
500,0.4354,3.83402,2.51827,291.939
5000,0.615,9.35755,7.41632,1403.47
5,0.822,20.5167,7.7477,4763.89
100,0.6498,6.88443,4.8384,3352.39
500,0.86,14.9209,13.2604,5140.9
100,0.5728,7.72615,5.77662,1111.88
10,0.7352,9.63216,5.48309,2698.78
50000,0.774,15.2718,8.36501,4441.83
40000,0.6214,5.5219,5.04903,2634.97
10000000,0.6134,5.86758,3.1571,1730.28
500,0.7644,13.98,12.8757,3848.36
10000000,0.6778,7.0595,6.90616,2110.66
1000000,0.8158,10.4133,8.31604,5219.56
1,0.741,14.0147,13.1676,2398.01
10000000,0.5876,9.77773,6.64666,1344.03
10000000,0.6856,10.017,4.9065,1988.91
10000000,0.69,10.098,5.67724,2218.46
1000,0.475,4.24603,3.78968,963.071
10000,0.5542,7.8514,5.72034,569.831
1000000,0.7516,10.3632,5.21129,5052.94
100000,0.8984,18.5744,17.5567,4541.16
5000,0.7324,12.7076,7.22422,2375.84
10000,0.8528,13.3218,10.043,6230.37
10,0.7086,11.8085,11.569,2622.33
40,0.6108,12.3873,7.83288,1771.12
500,0.742,12.9079,5.24047,2984.72
100000,0.5586,7.58539,5.94334,1437.45
5000,0.787,15.5563,9.00897,3941.72
100000,0.5328,6.6747,4.69389,592.095
1,0.654,9.52504,4.72038,1419.06
10000000,0.6108,12.3873,7.83288,1771.12
100000,0.722,16.1602,9.89287,2357.36
100000,0.6698,12.7484,4.90662,2559.11
10000,0.8158,10.4133,8.31604,5219.56
10,0.6424,14.3731,9.52614,2032.82
10000000,0.5906,8.50423,8.27985,1089.26
100,0.871,26.3351,10.2764,5129.28
10000000,0.5304,4.90808,3.54046,361.007
1,0.5474,9.51714,7.06696,1078.89
5000,0.3642,3.9762,2.77166,191.514
100000,0.7144,14.3875,6.75209,2394.72
500,0.655,21.0733,4.609,1452.12
1000,0.549,6.85652,6.48147,940.146
100000,0.6578,8.31671,3.81807,2199.54
50000,0.7536,6.79463,6.1943,2595.13
40000,0.742,13.3702,12.1012,3450.5
100,0.6848,11.2506,10.3017,2393.32
10000,0.7444,13.8531,8.72821,2975.9
5000,0.691,17.4656,10.3818,2073.76
5,0.5064,4.18455,3.46938,917.014
1000000,0.7212,16.8024,4.60613,3604.43
40000,0.5764,10.4024,4.28813,1315
10000,0.6868,9.37773,7.98095,2551.39
5000,0.4496,6.51206,3.51527,492.945
5,0.7992,10.9331,7.2387,2264.38
500,0.734,8.30632,6.09762,3481.13
10,0.2354,3.54497,2.69613,9.74799
1000000,0.7788,15.602,7.15132,4136.1
1,0.809,12.4053,8.52361,4005.36
1,0.6452,10.1511,7.28168,2213.91
500,0.709,9.32038,5.88413,1423.72
10000,0.6368,4.2795,3.43566,1022.41
10000,0.548,6.00584,3.2874,1371.87
1000,0.8506,36.7876,36.4331,3019.95
500,0.8506,36.7876,36.4331,3019.95
5000,0.8226,12.9763,9.4474,4728.27
10,0.5528,12.3845,3.37218,1145.1
10000000,0.5516,8.08223,2.59257,755.551
1000000,0.6202,7.09681,5.52234,2129.86
10000000,0.8582,15.2629,13.96,4846.42
10000000,0.5798,4.2096,4.02928,962.531
1000000,0.7042,5.49146,4.83933,3697.22
10,0.622,6.83841,4.27158,1462.98
5000,0.6494,10.3222,10.1988,1494.71
10000000,0.7494,15.4379,6.70397,3206.84
500,0.6712,12.0031,11.2085,1504.01
5,0.7494,14.034,9.0463,2772.55
5000,0.7,7.33692,7.13556,2853.11
1,0.5152,4.84486,2.41506,253.2
5000,0.4856,6.16997,4.49229,927.108
10000000,0.3086,3.5815,2.46216,26.9267
100,0.6304,5.35067,4.98225,1371.88
1000000,0.318,5.66636,4.82954,537.249
1000000,0.7088,8.4438,5.40906,4075.73
10000,0.498,9.6196,8.46967,487.441
10000000,0.8166,14.7455,10.548,4068.08
10000,0.616,13.518,2.67027,1186.78
100,0.7,6.42929,6.08998,4281.71
50,0.6628,7.04016,6.80377,2722.98
10000,0.7412,9.7414,9.14394,2942.66
40,0.6628,7.04016,6.80377,2722.98
50,0.651,12.7788,12.0274,874.57
100,0.5074,8.97986,3.15204,868.073
5,0.3646,5.91185,4.82034,343.072
10000,0.6148,7.41619,7.28781,1248.7
10000000,0.5384,4.46391,2.47505,704.943
10000,0.7178,7.94342,5.01622,2983.95
100000,0.7562,17.9252,17.514,2738.65
1000000,0.7038,10.0325,9.59417,2551.51
1000000,0.7412,16.2966,6.6292,2466.59
100000,0.6172,6.78829,4.53676,1559.2
50000,0.7562,17.9252,17.514,2738.65
100,0.778,13.3149,6.32995,5688.77
10000000,0.4556,7.19018,5.3716,655.8
1,0.7354,11.238,5.9406,4045.89
5000,0.5624,4.9876,4.51456,1492.33
10,0.7802,14.7001,10.7986,4188.97
10000000,0.7184,12.4698,5.92009,3087.73
100,0.6802,9.31132,6.13762,2516.92
10,0.6626,10.2576,2.58045,1847.1
5000,0.8128,18.5189,8.56409,4455.72
10,0.5716,6.53986,2.5799,859.128
100,0.6946,8.3742,6.48381,1745.13
1000000,0.616,13.518,2.67027,1186.78
100,0.7112,13.0687,6.51652,2929.77
500000,0.652,15.3697,3.55595,1940.54
500,0.6408,10.6197,8.65931,2151.16
500,0.6706,8.72596,4.78582,2891.46
500,0.6752,11.6463,2.646,1685.21
10000000,0.7876,15.2027,12.4876,3813.84
1000,0.6706,8.72596,4.78582,2891.46
1000,0.757,12.6574,11.15,3462.47
500000,0.6912,9.7447,5.39631,3309.72
1000000,0.6314,4.61683,4.05372,1541.85
100,0.5804,9.15011,7.4108,1730.09
10000,0.7614,12.4694,12.0996,3572.33
1,0.7732,10.2655,8.18203,2985.1
1,0.6672,10.8762,5.2726,2303.05
50000,0.2978,5.41315,3.12391,193.314
5,0.721,11.1886,8.47337,1910.87
100000,0.7538,13.9402,7.42068,3344.77
1,0.7178,7.94342,5.01622,2983.95
1000,0.6958,14.2798,9.75466,2206.85
1000000,0.8016,21.5575,10.3834,3544.68
100000,0.471,6.92026,6.59227,787.578
1000000,0.6696,9.42246,3.59342,1688.19
10000000,0.4354,3.83402,2.51827,291.939
1,0.5548,7.154,7.00039,1315.44
10000000,0.692,13.6894,4.23916,1773.01
100,0.5738,9.38994,9.11674,652.292
50,0.4348,5.86134,3.79303,920.978
100000,0.7528,18.9086,18.7295,1962.03
100,0.607,5.62483,3.84836,2193.65
50,0.754,9.81493,7.51137,3472.22
1000000,0.767,12.6138,8.71559,3357.77
5000,0.711,15.9738,6.3885,2477.4
1,0.7144,14.3875,6.75209,2394.72
100000,0.895,28.4313,15.9175,5364.2
100,0.7776,11.9408,10.6691,4205.92
5000000,0.502,6.55458,2.45482,607.627
5000,0.5692,12.9879,3.46699,766.531
5,0.8286,18.8677,11.8721,4288.89
5,0.3124,5.58258,4.94247,280.425
5000,0.5884,10.4291,4.04603,926.981
100,0.3942,7.65896,2.7399,328.376
1,0.8054,19.7952,10.4782,3486.86
1000000,0.6104,10.1352,6.68232,2170.52
10,0.6236,10.8022,6.73703,1084.34
10,0.569,12.5344,5.46518,1371.82
50000,0.5728,10.8416,9.61852,1111.1
10000000,0.5972,11.038,8.53557,1256.69
10000,0.5094,8.09916,4.69208,1059.38
500000,0.7754,9.12367,7.3846,3993.78
1000000,0.7576,9.30653,7.96955,3878.82
1000,0.7728,10.0804,7.17794,4441.79
1,0.5524,6.51812,4.71987,480.568
100000,0.809,12.4053,8.52361,4005.36
5,0.7562,17.9252,17.514,2738.65
5,0.6788,9.30565,6.85906,3067.21
5,0.7912,16.1957,14.7503,4788.47
10000,0.7138,5.53716,4.24775,2114.75
100,0.8582,15.2629,13.96,4846.42
20,0.4598,6.27416,3.36666,181.059
100000,0.6388,14.3322,5.62688,1566.13
5,0.8816,28.6652,11.5377,5712.98
500,0.3782,6.336,6.00289,233.038
100000,0.5816,5.22188,2.67795,913.785
10000000,0.6186,9.78617,8.86105,1763
1,0.5816,7.41561,4.13146,1821.27
40,0.6314,12.1174,9.13356,1597.54
100,0.7204,6.60032,5.32777,2228.08
1,0.7326,8.3495,5.13588,5084.98
10000000,0.545,8.72809,3.86749,1271.87
1,0.6522,9.10711,7.36025,1060.59
1000000,0.7554,13.9366,8.23046,2909.44
5,0.7372,12.8548,8.91717,1489.6
40,0.497,3.83742,2.67446,486.1
100,0.824,20.2997,7.90669,4635.5
1000,0.7802,14.7001,10.7986,4188.97
100000,0.6604,11.196,4.56022,1796.5
50000,0.8122,13.9045,9.65699,4982.37
10000,0.5032,8.34589,6.74867,430.794
1,0.8378,15.3841,14.1862,3295.43
5000000,0.7312,16.1004,15.3251,2398.93
1,0.5972,11.038,8.53557,1256.69
100,0.6578,8.31671,3.81807,2199.54
500000,0.6898,7.56186,4.84974,2033.41
100000,0.6692,9.6188,8.65235,2948.81
1,0.5032,8.34589,6.74867,430.794
20,0.4372,6.25403,6.06717,267.088
100000,0.741,14.0147,13.1676,2398.01
10,0.703,9.48211,4.09783,1926.34
500000,0.5416,10.4603,3.75562,861.022
1,0.6774,11.1226,10.8478,1217.75
10000000,0.7148,11.0259,4.28602,2247.05
100,0.5728,10.8416,9.61852,1111.1
1000000,0.7602,10.5831,9.90235,3530.9
100000,0.661,10.2392,5.38907,2431.84
1,0.7294,9.46149,6.72598,1899.4
10000000,0.629,6.94577,6.48704,1763.93
5,0.8224,13.738,11.4264,4618.32
100,0.815,12.9546,9.6087,4689.52
50000,0.7034,7.76168,6.6264,3807.52
50000,0.8374,18.6145,16.9288,4480.84
20,0.7266,12.677,9.31362,2471.76
1000,0.5322,9.07531,8.9508,532.875
1,0.7876,15.2027,12.4876,3813.84
5,0.753,18.8079,13.7187,2463.35
500,0.4828,7.52525,4.29732,1050.9
10000,0.7164,9.81867,4.43769,2599.3
100000,0.9292,23.0353,21.6072,6105.88
500,0.459,7.82014,4.3293,825.908
10000,0.573,9.06209,8.39643,571.408
100,0.6424,15.3296,4.28733,1711.14
5000,0.8902,25.1756,12.4937,5799.87
100000,0.8106,13.0404,10.5352,3857.25
100000,0.335,6.12904,5.80783,184.445
100000,0.7894,11.2197,10.685,2567.63
1000000,0.5816,11.1295,5.24741,1572.51
5000,0.9392,42.7982,24.2406,6405.57
