Pressure (Pa),VF,LCD (Å),PLD (Å),SA (m2/g )
5000,0.3762,7.49679,5.33186,418.693
5000000,0.6166,9.21635,3.18734,942.698
5000000,0.7312,16.1004,15.3251,2398.93
5000000,0.7162,12.4205,9.37645,3020.84
10000000,0.7126,10.8252,7.21362,2383.39
5000000,0.8268,20.3911,7.95732,4745.53
10000000,0.527,7.04809,6.65056,973.134
1000000,0.549,8.92381,6.94851,827.271
5000000,0.6702,8.63632,7.63034,3045.9
500000,0.7074,6.5178,6.18035,4780.12
5000000,0.6122,8.61386,5.69718,1900.85
5000000,0.7706,15.0577,6.22214,3178.7
10000000,0.3086,3.5815,2.46216,26.9267
1000000,0.672,5.23856,4.20025,3003.39
10000000,0.7098,11.512,6.01308,2401.5
50000,0.5858,4.43208,4.25139,1225.81
10000000,0.7098,9.28386,6.55138,2844.14
1000000,0.7138,10.6026,4.61939,3638.59
1000000,0.684,10.7383,9.8398,1926.45
5000000,0.5736,8.57387,5.22151,1386.02
1000000,0.8088,13.4742,9.8037,4196.14
5000000,0.6394,4.54071,3.29336,2083.09
5000,0.8358,25.6855,17.1242,3194.1
10000000,0.6484,8.22407,5.82511,2270.96
1000000,0.7752,15.448,6.02893,3592.82
10000000,0.6576,5.03218,4.49412,2117.34
40,0.6368,6.64209,5.02845,3141.59
50,0.6368,6.64209,5.02845,3141.59
1000000,0.7422,7.28617,5.35852,4090.58
1000000,0.7178,8.36527,6.6245,1282.4
500,0.8076,10.7406,8.40432,5356.61
5000000,0.7088,18.3005,4.50008,2754.35
40000,0.335,6.12904,5.80783,184.445
5000000,0.661,14.5598,13.7822,1908.83
1000000,0.7882,15.8538,13.0893,3296.43
1000000,0.6966,12.6903,3.67391,1688.54
10000,0.2978,5.41315,3.12391,193.314
5000000,0.7242,11.0612,7.00733,2858.15
1000000,0.6308,6.87071,6.41176,1798.25
1000000,0.7196,10.246,5.19927,3156.94
100000,0.4898,6.21029,5.96321,816.577
20,0.7,8.83543,4.89469,4918.23
5000000,0.5926,10.5299,9.57688,811.103
100000,0.4942,6.21326,5.95602,846.718
1000000,0.6308,12.0897,7.27048,1807
1000000,0.6544,10.1172,8.98959,1437.98
500000,0.5412,8.51371,3.60578,1208.46
40000,0.7926,18.8853,7.91531,3768.23
1000000,0.7158,13.7728,9.32974,2543.09
5000000,0.7028,9.05788,8.40599,2978.73
100000,0.658,16.0507,15.6466,1511.5
100000,0.9076,28.0134,12.18,5696.7
5000000,0.7012,9.50106,5.60478,2808.08
10000000,0.573,9.06209,8.39643,571.408
1000000,0.696,13.0545,5.12975,2735.39
500,0.871,26.3351,10.2764,5129.28
50000,0.774,15.2718,8.36501,4441.83
1000000,0.7056,8.81434,4.17837,1923.56
5000000,0.783,18.2092,7.10984,3730.3
100000,0.9064,21.7232,20.9879,4539.4
5000000,0.6536,8.78737,4.08662,1869.94
5000000,0.63,8.06664,3.9387,1579.42
100000,0.6676,9.41711,9.09464,1736.68
5000000,0.6388,14.3322,5.62688,1566.13
10000000,0.6828,9.06373,3.5335,1773.89
10000000,0.5696,8.54083,3.87619,842.727
5000000,0.711,12.9407,6.40333,2312.64
10000000,0.6832,17.6314,10.0389,2035.27
10000,0.7756,19.7171,10.8356,2683.42
100000,0.8538,18.4206,9.23563,5001.08
5000000,0.655,16.0973,3.03368,2023.58
1000000,0.471,6.92026,6.59227,787.578
10000000,0.7546,8.31266,6.47199,3597.46
1000000,0.7374,10.6399,5.17607,2542.96
5000000,0.7872,14.7024,11.7935,2495
10000000,0.6264,7.50874,4.26843,2656.54
5000,0.8042,9.16234,8.82724,4060.77
100000,0.8158,10.4133,8.31604,5219.56
10000000,0.5764,10.4024,4.28813,1315
500,0.7614,18.775,6.41603,3636.25
1000000,0.6874,6.38657,4.98443,3275.69
1000000,0.6264,7.50874,4.26843,2656.54
10000000,0.4346,5.08011,4.95466,519.62
100000,0.8124,15.1012,7.95608,3787.72
5000000,0.7486,15.7407,14.8786,2742.03
100000,0.742,12.9079,5.24047,2984.72
100000,0.7584,11.625,8.78986,4078.37
10000,0.631,8.95844,2.64235,1097.02
10000000,0.5428,8.4931,5.75863,1224.27
5000000,0.7088,14.739,5.12647,2796.6
1000000,0.7376,11.8886,6.57125,3280.21
5000000,0.722,9.30669,8.11233,2637.74
1000000,0.6896,9.8037,7.11476,1743.84
10000000,0.714,9.16435,7.10723,1797.82
10000000,0.734,8.60682,7.88912,3326.3
1000000,0.7254,7.6924,7.0244,3001.16
100000,0.6692,9.6188,8.65235,2948.81
5000000,0.673,10.0048,8.08324,1720.61
10000000,0.7212,8.10283,5.74584,3069.79
10000000,0.6632,10.6223,4.72909,2395.56
1000000,0.699,7.96067,5.75072,3946.53
10000000,0.6412,8.1775,6.04263,1629.55
1000000,0.655,10.5466,10.4574,1532.3
5000000,0.7666,11.4066,8.63285,3317.76
500000,0.7776,11.9408,10.6691,4205.92
40,0.865,27.3395,23.1844,4167.13
1000000,0.5084,6.29319,4.18887,973.681
5000000,0.7144,10.8106,10.124,2944.96
100000,0.7354,11.238,5.9406,4045.89
5000000,0.6824,10.2444,9.01949,2930.12
10000,0.6966,10.5015,5.22557,1276.36
10000000,0.6306,6.32965,4.86396,1793.08
5000,0.6526,6.25246,5.98089,1939.7
100000,0.5334,4.49444,4.34625,872.699
100000,0.7336,6.08536,5.42004,4157.27
50000,0.653,5.20436,4.63461,1243.27
40,0.895,28.4313,15.9175,5364.2
5000000,0.7206,15.0918,9.842,2858.85
20,0.895,28.4313,15.9175,5364.2
100000,0.617,14.5665,4.11545,1778.06
1000000,0.6166,4.68454,4.06012,1962.4
5000000,0.6216,7.89572,6.99253,1041.92
1000000,0.7122,10.8821,9.55664,2745.03
10000000,0.6412,8.31732,6.45797,2637.82
5000000,0.6788,9.30565,6.85906,3067.21
1000000,0.5876,9.77773,6.64666,1344.03
10000000,0.548,6.00584,3.2874,1371.87
10000000,0.774,11.3319,6.86002,3628.15
1000000,0.6748,9.7655,7.73483,2562.17
1000000,0.6224,8.38023,4.12707,2235.22
5000000,0.6572,17.3911,9.80191,1657.09
5000000,0.7602,10.5831,9.90235,3530.9
10000000,0.7394,10.1878,5.8011,2701.41
10000000,0.7018,11.3267,4.96034,2457.39
10000000,0.4034,6.01227,2.87459,365.794
5000000,0.7098,17.4403,16.9544,1675.56
10000000,0.5434,4.67426,4.35266,371.02
5000000,0.7574,10.3039,9.54542,2519.18
1000000,0.6464,6.66878,5.26481,2687.35
1000000,0.6388,8.56248,6.70705,2273.46
10000000,0.7724,10.9224,5.82104,5216.45
1,0.8942,19.8654,14.5686,5195.22
1000000,0.451,7.37355,2.51949,406.252
5000000,0.7656,16.1767,10.5086,2157.11
100000,0.749,27.7973,11.161,2183.9
1,0.7688,21.5414,12.8264,2828.28
1000000,0.7136,6.87554,6.2746,2282.27
10000,0.7536,6.79463,6.1943,2595.13
1000000,0.7428,9.94535,8.42715,3665
500000,0.7166,10.5165,6.32242,3301.64
10000000,0.6592,11.1238,5.1267,1835.62
5000000,0.6728,12.1737,9.5104,2172.08
10000000,0.6258,7.88517,4.63235,1846.94
5000000,0.7646,8.54706,6.43178,4104.38
1000000,0.6334,9.56168,4.85659,1947.92
10000000,0.456,7.67887,4.23308,776.259
10000000,0.6928,8.75515,7.45633,2884.97
1000,0.3958,4.73101,4.56435,131.484
1000000,0.7816,10.3603,7.47097,4163.57
1000,0.8374,18.6145,16.9288,4480.84
5000000,0.578,8.09669,7.0815,1537.06
1000000,0.7092,9.22928,8.86311,2224.27
5000000,0.6392,5.66406,3.97439,1877.03
5000000,0.758,12.4058,6.44619,3610.7
100000,0.5716,12.9623,9.06013,1055.4
100000,0.7038,10.0325,9.59417,2551.51
5000000,0.6146,9.71579,8.11881,1614.84
5000000,0.5884,5.43236,4.66054,1313.52
5000000,0.7374,10.1339,5.37207,3578.48
1000000,0.7212,8.10283,5.74584,3069.79
100000,0.6996,5.77537,4.11633,3339.3
1,0.678,12.8298,5.12034,2688.78
10000000,0.5362,3.69316,3.31113,510.311
10000,0.7018,14.8352,11.9651,1321.03
1000000,0.5552,9.9038,9.36477,1149.97
1000,0.661,14.5598,13.7822,1908.83
1000000,0.7746,12.0734,5.35338,5223.93
100000,0.6824,13.5559,7.04166,1824.95
1000000,0.6056,10.3256,10.2098,946.742
5000000,0.7642,12.6449,7.03976,3236.63
1000000,0.7794,13.5499,9.13066,3143.05
100,0.4938,9.95261,2.53081,391.402
500,0.655,16.0973,3.03368,2023.58
5000000,0.7774,16.1552,7.17077,4325.17
100000,0.367,5.87742,3.45437,271.901
5000000,0.6912,9.7447,5.39631,3309.72
5000000,0.6424,14.3731,9.52614,2032.82
10000000,0.7,7.33692,7.13556,2853.11
100,0.896,27.3378,13.339,6170.7
10000000,0.7324,10.096,6.84011,2932.52
5000000,0.7754,9.12367,7.3846,3993.78
10000000,0.6774,9.88966,4.92572,1536.07
1000000,0.7086,11.426,7.94889,2846.85
10000000,0.683,9.9497,6.81571,2127.71
5000000,0.6958,10.8881,8.55613,3162.26
1000000,0.6388,9.76326,3.29047,1247.39
10000000,0.4718,8.32809,6.43068,503.018
1,0.335,6.12904,5.80783,184.445
1000,0.7146,21.4922,18.9061,1717.87
50000,0.6326,7.09794,6.73731,1073.26
1000000,0.475,4.24603,3.78968,963.071
100000,0.8398,14.2364,11.7566,4996.41
100000,0.8462,24.3095,9.03515,4885.64
100000,0.7088,8.4438,5.40906,4075.73
10000000,0.6424,9.55583,4.63693,2054.35
100000,0.6982,12.8102,4.05785,2768.51
1000000,0.6892,12.3604,11.5468,1132.67
100000,0.5322,8.40281,5.25443,1122.44
1000000,0.7222,8.5131,5.3048,4301.52
1000000,0.725,12.8039,5.86346,2727.12
50000,0.5524,6.24779,5.74251,440.455
40000,0.5524,6.24779,5.74251,440.455
100,0.519,10.0468,9.57778,722.858
5000000,0.7062,13.8756,10.0361,1724.8
10000000,0.693,5.87719,4.74286,1937.44
5000000,0.7696,12.9492,9.87431,3796.8
1000000,0.5696,8.54083,3.87619,842.727
1000000,0.5438,7.86584,3.91024,710.003
1000000,0.622,11.4197,9.93708,1731.98
5000000,0.7634,10.368,5.68179,5182.06
10000000,0.6916,11.3149,8.02511,2630.91
5000000,0.652,15.3697,3.55595,1940.54
10000000,0.4176,6.8037,4.57353,190.374
10000,0.6728,12.1737,9.5104,2172.08
10000000,0.6888,11.2171,7.9594,2646
1000000,0.7542,8.58065,5.8094,4035.37
10000000,0.6074,13.7392,3.23464,1428.84
500,0.5162,3.3591,3.02269,0.848709
1,0.7246,13.3117,8.62623,3760.71
500,0.6594,10.6324,4.41521,2662.99
1000000,0.663,12.1081,3.4458,1815.64
10000000,0.6166,8.78202,2.88546,1585.3
1000000,0.5382,9.86717,4.17287,1080.45
10000000,0.7596,10.431,5.29557,5151.62
1000000,0.739,12.5183,7.61249,3372.84
5000000,0.7756,10.3393,8.28295,3519.42
1000000,0.7682,13.5521,8.93511,3881.87
1000000,0.7628,9.27242,5.3599,5193.56
100000,0.6382,12.1705,3.00948,1448.18
100000,0.7478,17.1826,16.3771,2340.05
5000000,0.6852,13.3499,4.00312,2432.11
5000000,0.6858,12.8466,11.095,2061.46
1,0.8228,17.6862,16.7388,2970.22
10000000,0.7568,11.1109,5.77138,3156.35
1,0.8764,24.5508,12.1743,4535.57
1,0.643,15.9244,15.4838,1571.53
100,0.643,15.9244,15.4838,1571.53
50,0.643,15.9244,15.4838,1571.53
40,0.643,15.9244,15.4838,1571.53
10000000,0.6276,4.56916,3.40748,1755.19
10000000,0.6822,8.06989,6.31772,2292.01
1000000,0.7268,6.53672,5.01398,3654.57
500000,0.3434,5.12695,2.42803,134.352
10000000,0.73,9.82687,5.92931,4207.48
5000000,0.7112,13.0687,6.51652,2929.77
5000000,0.6364,14.8417,10.4851,1403.54
10000000,0.6652,8.20333,5.43297,2831.01
5000000,0.6722,13.7395,4.3179,1941.42
100000,0.5816,11.1295,5.24741,1572.51
100000,0.5586,7.58539,5.94334,1437.45
5000000,0.7204,14.5915,9.55269,2309.97
5000000,0.7674,14.0316,7.36423,3549.5
1000000,0.5544,7.75357,4.72091,1461.22
5000000,0.6414,8.26088,7.40668,2113.91
1000000,0.5728,7.72615,5.77662,1111.88
5000000,0.7528,11.8292,9.14708,2985.28
100000,0.7666,11.4066,8.63285,3317.76
100000,0.7,8.83543,4.89469,4918.23
1,0.9064,21.7232,20.9879,4539.4
10000000,0.7244,9.66168,8.17907,3209.02
1000000,0.7318,7.9329,6.23525,3777.17
5000000,0.7668,12.5291,11.4526,3616.99
5000000,0.764,15.5483,7.92817,3581.71
10000000,0.6446,5.77965,3.26538,1364.09
1000000,0.6524,9.35143,8.40739,2195.93
5000000,0.7498,9.30216,6.24705,3320.15
5000000,0.6944,15.6562,6.95834,2327.95
5000000,0.7092,16.3651,5.22924,2929.78
5000000,0.7066,7.4254,5.9743,1994.48
50000,0.733,7.98338,7.19596,3553.36
5000000,0.5742,9.06296,8.67891,1377.78
500,0.5528,12.3845,3.37218,1145.1
10000000,0.7104,10.2362,8.88276,2884.62
100000,0.6186,4.66904,4.09054,2241.29
1000000,0.8158,10.4133,8.31604,5219.56
40000,0.7762,15.7132,6.14739,3857.5
1000000,0.7958,12.0832,6.02223,5153.36
500000,0.757,12.6574,11.15,3462.47
5000000,0.7102,15.9933,15.9026,2172.77
10000000,0.67,5.43084,3.59671,2061.03
10000000,0.7594,11.1437,9.04409,3510.47
1000000,0.761,11.9268,5.98269,3766.22
500000,0.6062,5.88115,4.91006,2388.68
100000,0.8226,16.8839,10.6099,4557.7
5000000,0.7894,20.0872,6.66271,3783.05
10000000,0.6242,5.44441,4.81551,943.154
5000000,0.7184,11.0364,6.52149,2291.56
10000000,0.6792,10.1724,6.1037,2391.31
10000000,0.6246,6.84955,5.26119,2101.53
500000,0.3106,3.62936,3.42106,37.6767
5000000,0.6526,10.5915,5.77104,1417.73
1000000,0.718,8.72809,7.46409,2426.31
5000,0.6394,4.54071,3.29336,2083.09
1000000,0.7494,15.4379,6.70397,3206.84
10000000,0.7258,15.6648,9.57746,2405.46
10000000,0.7066,12.1645,6.87343,2997.35
5000000,0.788,11.8121,5.47188,5184.43
1000,0.6966,15.4253,11.2027,2364.92
5000000,0.765,18.2344,6.60024,3491.36
10000000,0.7352,11.5438,6.59467,3136.11
50000,0.811,18.3386,11.3142,2944.33
5000000,0.7412,9.7414,9.14394,2942.66
500,0.7086,8.38886,8.25863,2092.05
1000000,0.3284,7.01875,6.807,222.047
10000000,0.592,9.77409,9.63706,1303.13
40000,0.764,10.5688,5.12331,3286.2
5000000,0.7278,10.5421,9.07611,3677.95
5000000,0.808,11.1369,10.3106,2614.92
50000,0.764,10.5688,5.12331,3286.2
1000,0.6202,10.5253,2.42261,1637.68
1000000,0.8898,19.2341,9.51535,4716.4
5000000,0.7144,14.3875,6.75209,2394.72
10000000,0.5804,6.6554,4.37963,1837.41
5000000,0.5804,6.6554,4.37963,1837.41
100000,0.6862,8.03478,4.99407,2544.72
1000000,0.7104,8.81916,5.67239,2400.34
100000,0.663,7.10434,4.41446,3109.67
100000,0.6166,8.41895,4.83802,1416.47
100000,0.6792,10.7997,7.20507,1782.26
10000000,0.696,9.30813,6.0393,3211.3
5000000,0.7276,8.9528,6.92043,2748.28
10000000,0.7844,10.025,8.76011,2455.24
20,0.6104,10.1352,6.68232,2170.52
40,0.6104,10.1352,6.68232,2170.52
10000000,0.5274,9.28425,8.43309,796.865
5000000,0.7534,10.1383,6.56369,3852.42
5000000,0.5528,12.3845,3.37218,1145.1
500,0.6734,12.3701,6.46344,858.806
5000000,0.655,21.0733,4.609,1452.12
1000000,0.6562,6.11311,4.49275,3091.21
10000000,0.6948,5.89707,5.20358,2736.42
100000,0.7586,13.8998,13.6804,2147.93
1000000,0.7238,10.2243,8.07829,2962.97
100000,0.8088,13.4742,9.8037,4196.14
5000000,0.6786,9.09773,7.66595,2362.06
10000000,0.6918,8.89536,8.62816,2222.3
5000000,0.6666,6.1215,5.54396,3341.42
40000,0.7424,17.0695,6.66429,2955.01
1000000,0.55,5.39399,4.39499,1853.63
5000000,0.6548,7.19383,5.44633,3265.37
10000000,0.7126,9.45537,5.54963,2504.14
10000000,0.6224,8.38023,4.12707,2235.22
5000000,0.745,11.6532,7.63405,3087.55
10000000,0.4778,3.68255,3.48411,103.941
5000000,0.7224,15.2608,10.8434,2313.57
10000000,0.614,5.53814,3.14547,910.864
500,0.8898,19.2341,9.51535,4716.4
1000000,0.6628,9.05505,5.17643,2612.77
10000000,0.6312,10.3378,9.35961,1537.05
100000,0.6966,10.2783,7.67167,3236.55
1000000,0.6338,7.23927,6.67302,2274.52
5000000,0.7542,13.1918,11.6296,3285.68
10000000,0.6006,8.86609,7.97255,1844.92
10000000,0.5384,4.46391,2.47505,704.943
1000000,0.6974,8.92456,5.42795,3427.22
1000000,0.502,6.55458,2.45482,607.627
1000,0.7554,13.9366,8.23046,2909.44
10000000,0.6526,6.25246,5.98089,1939.7
10000000,0.5094,8.09916,4.69208,1059.38
10000000,0.668,9.102,7.19033,1804
5000000,0.8056,14.8973,7.78421,3681.29
5000000,0.7982,14.8674,7.89388,3714.96
1000000,0.738,11.0594,6.30446,2440.24
10000000,0.4898,6.21029,5.96321,816.577
10000000,0.7218,8.95718,5.39384,3247.58
5000000,0.822,20.5167,7.7477,4763.89
5000000,0.77,14.0742,9.53484,3222.24
5000000,0.8024,23.8709,10.8478,1789.58
5000000,0.7556,8.87764,7.99015,4521.13
100000,0.742,13.3702,12.1012,3450.5
5000000,0.5618,6.9387,5.51917,1396.46
1000000,0.5304,7.55178,5.63017,898.791
5000000,0.5708,6.71846,5.39444,1640.79
10000000,0.618,8.23028,3.3881,1237.39
10000000,0.704,10.983,5.31916,3045.33
1000000,0.6434,6.64322,4.15157,1337.41
10000000,0.6802,9.95246,9.1911,2236.13
1000000,0.6016,12.0009,11.0631,1165.26
1000000,0.7566,12.4757,8.72571,2829.53
10000000,0.6318,8.78779,6.45971,2095.91
5000000,0.7388,11.115,8.75374,2691.32
5000000,0.6208,14.8276,14.7703,1444.16
1000000,0.6118,5.68466,5.22417,1566.43
500000,0.6848,11.2506,10.3017,2393.32
40000,0.6208,14.8276,14.7703,1444.16
10000000,0.7166,10.5165,6.32242,3301.64
100000,0.655,21.0733,4.609,1452.12
10000000,0.5856,8.81259,5.05152,1020.3
5000000,0.7958,9.61074,7.33598,3577.46
1000000,0.5818,9.71572,8.15204,1534.27
1000000,0.7172,9.05929,7.3957,3225.88
100000,0.7108,10.8507,4.21913,3845.71
5000000,0.6538,7.45121,6.98768,1847.59
20,0.7586,13.8998,13.6804,2147.93
5000000,0.6996,6.503,4.33861,3143.89
5000000,0.6456,10.695,7.05231,1685.83
1,0.4828,7.52525,4.29732,1050.9
1000000,0.6384,5.71977,3.98662,939.473
1000000,0.6554,5.27825,3.53087,2251.03
5000000,0.6752,15.0227,4.23694,2407.37
5000000,0.6736,14.2525,13.9267,1369.28
1000000,0.672,12.0037,11.1199,2032.28
500000,0.4754,5.70252,3.69982,611.037
5000000,0.5456,9.90635,2.42974,1121.94
1000000,0.686,8.07265,7.09602,2580.37
5000000,0.472,15.165,5.42937,1267.64
1000000,0.6588,11.1071,8.37381,1660.88
1000000,0.6252,11.4137,3.07343,1556.42
10000000,0.5084,6.29319,4.18887,973.681
10000000,0.6088,7.25351,7.13068,1633.14
5000000,0.632,8.20629,5.26943,1292.1
5000000,0.7126,14.2457,5.52422,2425.44
5000000,0.7232,11.0267,7.87011,2743.99
10000000,0.576,9.36738,4.35185,1362.78
5000000,0.7394,10.925,5.92348,3006.68
1000000,0.6158,15.2577,2.90995,1261.79
10000000,0.6762,9.33636,7.09924,2602.33
500000,0.6702,5.65834,5.15011,2419.17
100000,0.775,11.1955,6.07261,5122.32
100000,0.7924,8.53005,6.74275,4908.1
5000,0.7086,11.8085,11.569,2622.33
100000,0.4314,4.35737,3.84524,736.915
5000000,0.712,15.5822,9.65924,2162.91
10000,0.7086,11.8085,11.569,2622.33
5000000,0.489,3.82331,2.6999,454.306
10000,0.3894,8.20384,7.94678,695.037
5000000,0.6812,12.9392,4.8446,2681.14
10000000,0.4506,4.77814,2.58469,527.733
10000000,0.6938,11.6319,4.40592,2640.56
10000000,0.6904,12.5028,5.7361,2652.93
1000000,0.5534,5.60047,3.20967,926.459
1000000,0.7544,11.0202,7.37075,3609.3
10000000,0.772,16.7889,16.7175,1925.59
10000000,0.7464,12.6972,8.47633,2945.9
5000000,0.7266,12.677,9.31362,2471.76
5000000,0.6492,6.92889,6.03574,2633.39
5000000,0.6328,9.73301,9.22346,2352.94
5000000,0.6704,10.9545,9.96703,1760.7
1000000,0.7732,10.2655,8.18203,2985.1
1000000,0.7184,12.4698,5.92009,3087.73
5000000,0.5938,9.95042,3.2912,1408.34
1000000,0.5162,3.3591,3.02269,0.848709
1,0.9154,21.8281,20.5859,6179.32
10000000,0.4036,5.83174,5.68454,395.202
5000000,0.7584,14.9728,6.60675,2829.56
10000000,0.4464,3.89244,2.46393,277.423
10000000,0.4354,5.08002,3.51252,92.8971
10000000,0.4404,4.72844,4.15581,145.442
10000000,0.4162,3.37427,2.42599,0.292371
10000000,0.4514,4.89962,3.36041,85.8247
10000000,0.3992,4.15152,3.42748,397.99
5000000,0.3992,4.15152,3.42748,397.99
10000000,0.3828,4.38967,3.93713,424.154
10000000,0.4104,4.52797,3.58309,468.749
1000000,0.3828,4.38967,3.93713,424.154
10000000,0.2814,3.81571,3.02267,106.366
10000000,0.5042,4.14214,4.05323,537.692
5000,0.3656,5.14664,2.50004,197.921
10000,0.5758,6.25647,5.45731,1808.61
1000000,0.4718,5.30738,5.07102,790.77
1000,0.4958,5.94146,2.41019,929.438
5000,0.4314,4.35737,3.84524,736.915
5000000,0.69,10.098,5.67724,2218.46
1000000,0.686,12.6239,9.97272,1953.81
5000000,0.69,13.0436,6.77607,2533.66
10000,0.775,14.2921,10.1282,2812.44
1000000,0.6982,13.3554,4.52002,2257.67
10000000,0.6792,8.08,5.10727,3095.55
100000,0.775,14.2921,10.1282,2812.44
500000,0.5754,6.95996,6.82273,1458.03
1,0.7822,20.1712,6.28286,3773.78
5000000,0.6836,16.8285,3.4822,2331.64
500000,0.4452,6.27741,5.87074,831.987
10000000,0.7292,11.5066,8.6404,3302.41
5000000,0.7136,6.35523,5.9549,3387.58
1000,0.8016,21.5575,10.3834,3544.68
10000000,0.6376,10.5433,3.57347,1793.12
100000,0.844,23.7023,22.8547,4485.82
1000000,0.67,9.76192,5.55983,1619.57
10000000,0.7738,10.0101,7.75871,3318.96
1000000,0.617,7.92656,5.00523,2201.63
5000000,0.6396,11.6396,10.7635,1693.37
10000000,0.7482,11.0823,7.03865,3305.7
10000000,0.7218,11.9417,7.13512,2658.68
100000,0.6174,6.19335,4.27368,1933.07
1,0.6026,11.2156,10.8749,1278.57
5000000,0.5122,7.75718,2.92029,940.03
5000000,0.6764,9.96907,6.19052,3003.58
1000000,0.6732,8.20229,7.33404,1943.4
1000000,0.787,13.2774,7.61293,3985.35
1000000,0.5518,8.64993,8.01633,1286.72
1000000,0.8194,11.5652,8.64377,5192.46
5000000,0.6862,8.03478,4.99407,2544.72
5000,0.3822,7.74818,2.59314,335.528
10000000,0.4932,7.06296,5.57011,333.15
1000000,0.5702,7.11187,6.8054,1002.44
10000000,0.7148,10.7893,9.42624,2914.72
50,0.7918,8.54513,8.23246,3203.31
5000000,0.7362,12.3346,6.95883,3211.97
5000000,0.6526,13.1084,3.92348,2137.62
10000000,0.6482,7.15691,4.93813,1547.92
1000000,0.75,8.84791,6.66406,2880
1,0.666,4.67101,3.44264,2690.15
5000000,0.781,8.86764,6.4582,3759.41
100000,0.8104,10.7871,9.22291,4721.18
5000000,0.619,8.81515,6.86051,1637.43
10000000,0.6858,8.76686,5.54904,2791.7
100000,0.4718,8.32809,6.43068,503.018
500000,0.7846,18.0726,6.71346,3519.51
5000000,0.7516,10.3632,5.21129,5052.94
5000000,0.7164,9.81867,4.43769,2599.3
500000,0.704,10.983,5.31916,3045.33
5000000,0.6692,9.6188,8.65235,2948.81
1000000,0.7504,10.555,6.2941,4181.84
10000000,0.6764,9.99333,8.10197,2225.28
1000000,0.6812,9.29118,6.23555,2685.59
5000000,0.6706,8.72596,4.78582,2891.46
5000000,0.7258,11.4866,6.30332,2698.33
1000000,0.519,4.22005,3.96612,808.528
1000,0.8394,14.3251,11.4527,4736.81
10000000,0.6366,4.71595,3.81365,1295.81
100,0.6364,14.8417,10.4851,1403.54
50,0.6364,14.8417,10.4851,1403.54
1000000,0.6186,9.52684,4.31294,684.433
10000000,0.6952,7.05521,6.39517,2522.59
5000000,0.7722,13.912,9.20691,3431.85
5000000,0.7088,8.4438,5.40906,4075.73
10000000,0.5904,9.77811,8.65057,838.34
100000,0.6282,6.04955,2.40297,1352.82
10000000,0.7544,13.2105,7.45311,3437.92
100000,0.8726,23.7283,19.638,5120.87
1000,0.7656,16.2479,12.9684,3627.92
100000,0.7816,10.3603,7.47097,4163.57
5000000,0.6356,7.9794,5.83185,2392.33
1,0.7912,16.1957,14.7503,4788.47
1000,0.7086,14.4226,6.94223,1995.84
5000000,0.741,14.0147,13.1676,2398.01
50000,0.7092,9.52723,4.19884,2100.07
1000000,0.6464,6.74228,5.52931,1708.06
5000,0.7086,14.4226,6.94223,1995.84
100000,0.7388,11.115,8.75374,2691.32
1,0.779,7.63453,6.61136,5185.13
100000,0.282,4.66548,2.44078,126.066
40000,0.7098,17.4403,16.9544,1675.56
10000000,0.573,7.7972,3.97712,1311.66
1000000,0.5098,5.32857,3.35824,1188.2
